"implementations/deque.html","/html/body/div[4]/div[3]/p[10]/a/code","LinkedBlockingDeque","LinkedBlockingDeque","java.util.concurrent.LinkedBlockingDeque","class","f"
"implementations/deque.html","/html/body/div[4]/div[3]/h2[2]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/p[1]/code[1]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/p[2]/code[4]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/h2[1]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/p[3]/code[1]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/p[10]/code[2]","takeFirst","takeFirst","java.util.concurrent.LinkedBlockingDeque.takeFirst","method","f"
"implementations/deque.html","/html/body/div[4]/div[3]/p[10]/code[1]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/p[1]/code[2]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/p[1]/code[4]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/p[2]/code[3]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/p[3]/code[10]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/p[9]/code[2]","Deque","Deque","java.util.Deque","class","t"
"implementations/deque.html","/html/body/div[4]/div[3]/p[6]/code[2]","ArrayDeque","ArrayDeque","java.util.ArrayDeque","class","f"
"implementations/deque.html","/html/body/div[4]/div[3]/p[4]/code[2]","ArrayDeque","ArrayDeque","java.util.ArrayDeque","class","f"
"implementations/deque.html","/html/body/div[4]/div[3]/p[2]/a[1]/code","ArrayDeque","ArrayDeque","java.util.ArrayDeque","class","f"
"implementations/deque.html","/html/body/div[4]/div[3]/p[5]/code[1]","ArrayDeque","ArrayDeque","java.util.ArrayDeque","class","f"
"implementations/deque.html","/html/body/div[4]/div[3]/p[9]/code[4]","ArrayDeque","ArrayDeque","java.util.ArrayDeque","class","f"
"implementations/deque.html","/html/body/div[4]/div[3]/p[2]/code[2]","ArrayDeque","ArrayDeque","java.util.ArrayDeque","class","f"
"implementations/deque.html","/html/body/div[4]/div[3]/p[4]/code[6]","ArrayDeque","ArrayDeque","java.util.ArrayDeque","class","f"
"implementations/deque.html","/html/body/div[4]/div[3]/p[6]/code[3]","ArrayDeque","ArrayDeque","java.util.ArrayDeque","class","f"
"implementations/deque.html","/html/body/div[4]/div[3]/p[9]/code[1]","ArrayDeque","ArrayDeque","java.util.ArrayDeque","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[5]/td[5]/code","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[6]/td[2]/code","HashMap","HashMap","java.util.HashMap","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[6]/code","HashMap","HashMap","java.util.HashMap","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[3]/code","Map","Map","java.util.Map","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/p[7]/code","Collection","Collection","java.util.Collection","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[2]/td[2]/code","HashSet","HashSet","java.util.HashSet","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[3]/td[5]/code","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[4]/code","HashSet","HashSet","java.util.HashSet","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/code[5]","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[5]/code","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/code[1]","Set","Set","java.util.Set","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/p[4]/code[2]","Serializable","Serializable","java.io.Serializable","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[2]/td[4]/code","TreeSet","TreeSet","java.util.TreeSet","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[2]/td[1]/code","Set","Set","java.util.Set","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[6]/td[1]/code","Map","Map","java.util.Map","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[1]/code","Set","Set","java.util.Set","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/code[2]","Map","Map","java.util.Map","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/p[5]/code[1]","Vector","Vector","java.util.Vector","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[5]/code[2]","Hashtable","Hashtable","java.util.Hashtable","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[6]/code[5]","Map","Map","java.util.Map","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[7]/code","SortedSet","SortedSet","java.util.SortedSet","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[9]/code","TreeSet","TreeSet","java.util.TreeSet","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[11]/code","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[3]/td[3]/code","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[6]/code[4]","ConcurrentMap","ConcurrentMap","java.util.concurrent.ConcurrentMap","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[2]/td[6]/code","LinkedHashSet","LinkedHashSet","java.util.LinkedHashSet","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[8]/code","SortedMap","SortedMap","java.util.SortedMap","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/p[7]/em","not","not","java.math.BigInteger.not","method","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[10]/code","TreeMap","TreeMap","java.util.TreeMap","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[6]/td[6]/code","LinkedHashMap","LinkedHashMap","java.util.LinkedHashMap","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[6]/code[2]","BlockingQueue","BlockingQueue","java.util.concurrent.BlockingQueue","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[6]/td[4]/code","TreeMap","TreeMap","java.util.TreeMap","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[5]/td[1]/code","Deque","Deque","java.util.Deque","class","t"
"implementations/index.html","/html/body/div[3]/div[5]/table/tr[5]/td[3]/code","ArrayDeque","ArrayDeque","java.util.ArrayDeque","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/a[12]/code","PriorityQueue","PriorityQueue","java.util.PriorityQueue","class","f"
"implementations/index.html","/html/body/div[3]/div[5]/p[3]/code[6]","PriorityQueue","PriorityQueue","java.util.PriorityQueue","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[3]/code[3]","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[4]/code[3]","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[4]/code[11]","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[2]/code[4]","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[4]/code[1]","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/h2[1]","List","List","java.util.List","class","t"
"implementations/list.html","/html/body/div[4]/div[3]/h2[2]","List","List","java.util.List","class","t"
"implementations/list.html","/html/body/div[4]/div[3]/p[6]/code[4]","Vector","Vector","java.util.Vector","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[4]/code[7]","removeFirst","removeFirst","java.util.LinkedList.removeFirst","method","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[3]/code[8]","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[6]/code[3]","Collections.synchronizedList","Collections","java.util.Collections","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[2]/a[2]/code","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[3]/code[12]","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[6]/code[2]","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[6]/code[5]","Vector","Vector","java.util.Vector","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[4]/code[9]","getLast","getLast","java.util.LinkedList.getLast","method","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[2]/code[3]","System.arraycopy","System","java.lang.System","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[3]/code[6]","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[3]/code[10]","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[3]/code[5]","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[3]/code[7]","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[4]/code[2]","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[2]/code[5]","Vector","Vector","java.util.Vector","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[6]/code[1]","Vector","Vector","java.util.Vector","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[2]/a[3]/code","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[3]/code[4]","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[3]/code[9]","LinkedList","LinkedList","java.util.LinkedList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[2]/code[1]","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[3]/code[11]","ArrayList","ArrayList","java.util.ArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[5]/a/code","CopyOnWriteArrayList","CopyOnWriteArrayList","java.util.concurrent.CopyOnWriteArrayList","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[7]/code[5]","Arrays.asList","Arrays","java.util.Arrays","class","f"
"implementations/list.html","/html/body/div[4]/div[3]/p[7]/code[5]","Arrays.asList","asList","java.util.Arrays.asList","method","f"
