31,"java.util.HashSet",TRUE
31,"java.util.LinkedHashSet",TRUE
31,"java.util.Set",FALSE
31,"java.util.SortedSet",FALSE
31,"java.util.TreeSet",TRUE
32,"java.util.HashSet",TRUE
33,"java.util.HashSet",TRUE
33,"java.util.LinkedHashSet",TRUE
33,"java.util.TreeSet",FALSE
34,"java.util.concurrent.CopyOnWriteArraySet",TRUE
34,"java.util.EnumSet",TRUE
34,"java.util.Set",TRUE
35,"java.util.ArrayDeque",FALSE
35,"java.util.ArrayList",FALSE
35,"java.util.Deque",FALSE
35,"java.util.HashMap",FALSE
35,"java.util.HashSet",FALSE
35,"java.util.LinkedList",FALSE
35,"java.util.List",FALSE
35,"java.util.Map",FALSE
35,"java.util.Queue",FALSE
35,"java.util.Set",FALSE
36,"java.util.Collection",FALSE
36,"java.util.Collections",TRUE
37,"java.util.Collections",TRUE
38,"java.util.Collection",TRUE
38,"java.util.List",FALSE
38,"java.util.Map",FALSE
38,"java.util.Set",FALSE
38,"java.util.SortedMap",FALSE
38,"java.util.SortedSet",FALSE
38,"java.util.Vector",FALSE
39,"java.util.ArrayList",FALSE
39,"java.util.Collection",TRUE
39,"java.util.Map",TRUE
40,"java.lang.UnsupportedOperationException",FALSE
40,"java.util.Collection",FALSE
41,"java.lang.ClassCastException",FALSE
41,"java.util.Collections",TRUE
42,"java.util.Collection",TRUE
42,"java.util.Map",TRUE
42,"java.util.Set",TRUE
43,"java.util.Collection",TRUE
44,"java.util.Map",TRUE
44,"java.util.SortedMap",TRUE
45,"java.util.Enumeration",FALSE
45,"java.util.Hashtable",FALSE
45,"java.util.Vector",FALSE
46,"java.util.Arrays",FALSE
46,"java.util.Collection",TRUE
46,"java.util.Collections",TRUE
46,"java.util.Enumeration",TRUE
46,"java.util.Hashtable",TRUE
46,"java.util.Map",TRUE
46,"java.util.Vector",TRUE
47,"java.lang.Object",FALSE
47,"java.lang.String",FALSE
47,"java.util.Collection",TRUE
47,"java.util.Hashtable",FALSE
47,"java.util.Vector",FALSE
48,"java.util.Collection",TRUE
48,"java.util.Collections",TRUE
48,"java.util.Enumeration",TRUE
49,"java.util.Collection",FALSE
50,"java.util.Collections",TRUE
51,"java.util.Collections",TRUE
