,"The 
<clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
  Map 
</clt>Interface","The Map Interface","<div id=""PageTitle""> 
 <h1>The 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt>Interface</h1> 
</div> 
<p>A <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Map.html""><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code></a> is an object that maps keys to values. A map cannot contain duplicate keys: Each key can map to at most one value. It models the mathematical <i>function</i> abstraction. The <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> interface follows.</p> 
<p>The Java platform contains three general-purpose <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> implementations: <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/HashMap.html""><code> 
   <clt fqn=""java.util.HashMap"" api=""HashMap"" kind=""class"">
     HashMap 
   </clt></code></a>, <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/TreeMap.html""><code> 
   <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
     TreeMap 
   </clt></code></a>, and <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/LinkedHashMap.html""><code> 
   <clt fqn=""java.util.LinkedHashMap"" api=""LinkedHashMap"" kind=""class"">
     LinkedHashMap 
   </clt></code></a>. Their behavior and performance are precisely analogous to <code> 
  <clt fqn=""java.util.HashSet"" api=""HashSet"" kind=""class"">
    HashSet 
  </clt></code>, <code> 
  <clt fqn=""java.util.TreeSet"" api=""TreeSet"" kind=""class"">
    TreeSet 
  </clt></code>, and <code> 
  <clt fqn=""java.util.LinkedHashSet"" api=""LinkedHashSet"" kind=""class"">
    LinkedHashSet 
  </clt></code>, as described in <a class=""TutorialLink"" target=""_top"" href=""set.html"">The Set Interface</a> section. Also, <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> was retrofitted to implement <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>.</p>","HashMap","java.util.HashMap","class",FALSE
,"The 
<clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
  Map 
</clt>Interface","The Map Interface","<div id=""PageTitle""> 
 <h1>The 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt>Interface</h1> 
</div> 
<p>A <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Map.html""><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code></a> is an object that maps keys to values. A map cannot contain duplicate keys: Each key can map to at most one value. It models the mathematical <i>function</i> abstraction. The <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> interface follows.</p> 
<p>The Java platform contains three general-purpose <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> implementations: <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/HashMap.html""><code> 
   <clt fqn=""java.util.HashMap"" api=""HashMap"" kind=""class"">
     HashMap 
   </clt></code></a>, <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/TreeMap.html""><code> 
   <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
     TreeMap 
   </clt></code></a>, and <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/LinkedHashMap.html""><code> 
   <clt fqn=""java.util.LinkedHashMap"" api=""LinkedHashMap"" kind=""class"">
     LinkedHashMap 
   </clt></code></a>. Their behavior and performance are precisely analogous to <code> 
  <clt fqn=""java.util.HashSet"" api=""HashSet"" kind=""class"">
    HashSet 
  </clt></code>, <code> 
  <clt fqn=""java.util.TreeSet"" api=""TreeSet"" kind=""class"">
    TreeSet 
  </clt></code>, and <code> 
  <clt fqn=""java.util.LinkedHashSet"" api=""LinkedHashSet"" kind=""class"">
    LinkedHashSet 
  </clt></code>, as described in <a class=""TutorialLink"" target=""_top"" href=""set.html"">The Set Interface</a> section. Also, <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> was retrofitted to implement <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>.</p>","TreeMap","java.util.TreeMap","class",FALSE
,"The 
<clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
  Map 
</clt>Interface","The Map Interface","<div id=""PageTitle""> 
 <h1>The 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt>Interface</h1> 
</div> 
<p>A <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Map.html""><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code></a> is an object that maps keys to values. A map cannot contain duplicate keys: Each key can map to at most one value. It models the mathematical <i>function</i> abstraction. The <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> interface follows.</p> 
<p>The Java platform contains three general-purpose <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> implementations: <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/HashMap.html""><code> 
   <clt fqn=""java.util.HashMap"" api=""HashMap"" kind=""class"">
     HashMap 
   </clt></code></a>, <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/TreeMap.html""><code> 
   <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
     TreeMap 
   </clt></code></a>, and <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/LinkedHashMap.html""><code> 
   <clt fqn=""java.util.LinkedHashMap"" api=""LinkedHashMap"" kind=""class"">
     LinkedHashMap 
   </clt></code></a>. Their behavior and performance are precisely analogous to <code> 
  <clt fqn=""java.util.HashSet"" api=""HashSet"" kind=""class"">
    HashSet 
  </clt></code>, <code> 
  <clt fqn=""java.util.TreeSet"" api=""TreeSet"" kind=""class"">
    TreeSet 
  </clt></code>, and <code> 
  <clt fqn=""java.util.LinkedHashSet"" api=""LinkedHashSet"" kind=""class"">
    LinkedHashSet 
  </clt></code>, as described in <a class=""TutorialLink"" target=""_top"" href=""set.html"">The Set Interface</a> section. Also, <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> was retrofitted to implement <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>.</p>","LinkedHashMap","java.util.LinkedHashMap","class",FALSE
,"The 
<clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
  Map 
</clt>Interface","The Map Interface","<div id=""PageTitle""> 
 <h1>The 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt>Interface</h1> 
</div> 
<p>A <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Map.html""><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code></a> is an object that maps keys to values. A map cannot contain duplicate keys: Each key can map to at most one value. It models the mathematical <i>function</i> abstraction. The <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> interface follows.</p> 
<p>The Java platform contains three general-purpose <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> implementations: <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/HashMap.html""><code> 
   <clt fqn=""java.util.HashMap"" api=""HashMap"" kind=""class"">
     HashMap 
   </clt></code></a>, <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/TreeMap.html""><code> 
   <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
     TreeMap 
   </clt></code></a>, and <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/LinkedHashMap.html""><code> 
   <clt fqn=""java.util.LinkedHashMap"" api=""LinkedHashMap"" kind=""class"">
     LinkedHashMap 
   </clt></code></a>. Their behavior and performance are precisely analogous to <code> 
  <clt fqn=""java.util.HashSet"" api=""HashSet"" kind=""class"">
    HashSet 
  </clt></code>, <code> 
  <clt fqn=""java.util.TreeSet"" api=""TreeSet"" kind=""class"">
    TreeSet 
  </clt></code>, and <code> 
  <clt fqn=""java.util.LinkedHashSet"" api=""LinkedHashSet"" kind=""class"">
    LinkedHashSet 
  </clt></code>, as described in <a class=""TutorialLink"" target=""_top"" href=""set.html"">The Set Interface</a> section. Also, <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> was retrofitted to implement <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>.</p>","HashSet","java.util.HashSet","class",FALSE
,"The 
<clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
  Map 
</clt>Interface","The Map Interface","<div id=""PageTitle""> 
 <h1>The 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt>Interface</h1> 
</div> 
<p>A <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Map.html""><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code></a> is an object that maps keys to values. A map cannot contain duplicate keys: Each key can map to at most one value. It models the mathematical <i>function</i> abstraction. The <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> interface follows.</p> 
<p>The Java platform contains three general-purpose <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> implementations: <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/HashMap.html""><code> 
   <clt fqn=""java.util.HashMap"" api=""HashMap"" kind=""class"">
     HashMap 
   </clt></code></a>, <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/TreeMap.html""><code> 
   <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
     TreeMap 
   </clt></code></a>, and <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/LinkedHashMap.html""><code> 
   <clt fqn=""java.util.LinkedHashMap"" api=""LinkedHashMap"" kind=""class"">
     LinkedHashMap 
   </clt></code></a>. Their behavior and performance are precisely analogous to <code> 
  <clt fqn=""java.util.HashSet"" api=""HashSet"" kind=""class"">
    HashSet 
  </clt></code>, <code> 
  <clt fqn=""java.util.TreeSet"" api=""TreeSet"" kind=""class"">
    TreeSet 
  </clt></code>, and <code> 
  <clt fqn=""java.util.LinkedHashSet"" api=""LinkedHashSet"" kind=""class"">
    LinkedHashSet 
  </clt></code>, as described in <a class=""TutorialLink"" target=""_top"" href=""set.html"">The Set Interface</a> section. Also, <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> was retrofitted to implement <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>.</p>","TreeSet","java.util.TreeSet","class",FALSE
,"The 
<clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
  Map 
</clt>Interface","The Map Interface","<div id=""PageTitle""> 
 <h1>The 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt>Interface</h1> 
</div> 
<p>A <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Map.html""><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code></a> is an object that maps keys to values. A map cannot contain duplicate keys: Each key can map to at most one value. It models the mathematical <i>function</i> abstraction. The <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> interface follows.</p> 
<p>The Java platform contains three general-purpose <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> implementations: <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/HashMap.html""><code> 
   <clt fqn=""java.util.HashMap"" api=""HashMap"" kind=""class"">
     HashMap 
   </clt></code></a>, <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/TreeMap.html""><code> 
   <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
     TreeMap 
   </clt></code></a>, and <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/LinkedHashMap.html""><code> 
   <clt fqn=""java.util.LinkedHashMap"" api=""LinkedHashMap"" kind=""class"">
     LinkedHashMap 
   </clt></code></a>. Their behavior and performance are precisely analogous to <code> 
  <clt fqn=""java.util.HashSet"" api=""HashSet"" kind=""class"">
    HashSet 
  </clt></code>, <code> 
  <clt fqn=""java.util.TreeSet"" api=""TreeSet"" kind=""class"">
    TreeSet 
  </clt></code>, and <code> 
  <clt fqn=""java.util.LinkedHashSet"" api=""LinkedHashSet"" kind=""class"">
    LinkedHashSet 
  </clt></code>, as described in <a class=""TutorialLink"" target=""_top"" href=""set.html"">The Set Interface</a> section. Also, <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> was retrofitted to implement <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>.</p>","LinkedHashSet","java.util.LinkedHashSet","class",FALSE
,"The 
<clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
  Map 
</clt>Interface","The Map Interface","<div id=""PageTitle""> 
 <h1>The 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt>Interface</h1> 
</div> 
<p>A <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Map.html""><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code></a> is an object that maps keys to values. A map cannot contain duplicate keys: Each key can map to at most one value. It models the mathematical <i>function</i> abstraction. The <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> interface follows.</p> 
<p>The Java platform contains three general-purpose <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> implementations: <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/HashMap.html""><code> 
   <clt fqn=""java.util.HashMap"" api=""HashMap"" kind=""class"">
     HashMap 
   </clt></code></a>, <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/TreeMap.html""><code> 
   <clt fqn=""java.util.TreeMap"" api=""TreeMap"" kind=""class"">
     TreeMap 
   </clt></code></a>, and <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/LinkedHashMap.html""><code> 
   <clt fqn=""java.util.LinkedHashMap"" api=""LinkedHashMap"" kind=""class"">
     LinkedHashMap 
   </clt></code></a>. Their behavior and performance are precisely analogous to <code> 
  <clt fqn=""java.util.HashSet"" api=""HashSet"" kind=""class"">
    HashSet 
  </clt></code>, <code> 
  <clt fqn=""java.util.TreeSet"" api=""TreeSet"" kind=""class"">
    TreeSet 
  </clt></code>, and <code> 
  <clt fqn=""java.util.LinkedHashSet"" api=""LinkedHashSet"" kind=""class"">
    LinkedHashSet 
  </clt></code>, as described in <a class=""TutorialLink"" target=""_top"" href=""set.html"">The Set Interface</a> section. Also, <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> was retrofitted to implement <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>.</p>","Hashtable","java.util.Hashtable","class",FALSE
,"The 
<clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
  Map 
</clt>Interface","Comparison to Hashtable","<h2>Comparison to Hashtable</h2> 
<p>If you've used <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code>, you're already familiar with the general basics of <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>. (Of course, <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> is an interface, while <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> is a concrete implementation.) The following are the major differences:</p> 
<ul> 
 <li><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code> provides <code> 
   <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
     Collection 
   </clt></code> views instead of direct support for iteration via <code> 
   <clt fqn=""java.util.Enumeration"" api=""Enumeration"" kind=""class"">
     Enumeration 
   </clt></code> objects. <code> 
   <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
     Collection 
   </clt></code> views greatly enhance the expressiveness of the interface, as discussed later in this section.</li> 
 <li><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code> allows you to iterate over keys, values, or key-value pairs; <code> 
   <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
     Hashtable 
   </clt></code> does not provide the third option.</li> 
 <li><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code> provides a safe way to remove entries in the midst of iteration; <code> 
   <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
     Hashtable 
   </clt></code> did not.</li> 
</ul> 
<p>Finally, <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> fixes a minor deficiency in the <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> interface. <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> has a method called <code>contains</code>, which returns <code>true</code> if the <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> contains a given <i>value</i>. Given its name, you'd expect this method to return <code>true</code> if the <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> contained a given <i>key</i>, because the key is the primary access mechanism for a <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code>. The <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> interface eliminates this source of confusion by renaming the method <code>containsValue</code>. Also, this improves the interface's consistency ? <code>containsValue</code> parallels <code>containsKey</code>.</p>","Hashtable","java.util.Hashtable","class",FALSE
,"The 
<clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
  Map 
</clt>Interface","Comparison to Hashtable","<h2>Comparison to Hashtable</h2> 
<p>If you've used <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code>, you're already familiar with the general basics of <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>. (Of course, <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> is an interface, while <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> is a concrete implementation.) The following are the major differences:</p> 
<ul> 
 <li><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code> provides <code> 
   <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
     Collection 
   </clt></code> views instead of direct support for iteration via <code> 
   <clt fqn=""java.util.Enumeration"" api=""Enumeration"" kind=""class"">
     Enumeration 
   </clt></code> objects. <code> 
   <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
     Collection 
   </clt></code> views greatly enhance the expressiveness of the interface, as discussed later in this section.</li> 
 <li><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code> allows you to iterate over keys, values, or key-value pairs; <code> 
   <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
     Hashtable 
   </clt></code> does not provide the third option.</li> 
 <li><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code> provides a safe way to remove entries in the midst of iteration; <code> 
   <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
     Hashtable 
   </clt></code> did not.</li> 
</ul> 
<p>Finally, <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> fixes a minor deficiency in the <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> interface. <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> has a method called <code>contains</code>, which returns <code>true</code> if the <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> contains a given <i>value</i>. Given its name, you'd expect this method to return <code>true</code> if the <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> contained a given <i>key</i>, because the key is the primary access mechanism for a <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code>. The <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> interface eliminates this source of confusion by renaming the method <code>containsValue</code>. Also, this improves the interface's consistency ? <code>containsValue</code> parallels <code>containsKey</code>.</p>","Map","java.util.Map","class",FALSE
,"The 
<clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
  Map 
</clt>Interface","Comparison to Hashtable","<h2>Comparison to Hashtable</h2> 
<p>If you've used <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code>, you're already familiar with the general basics of <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>. (Of course, <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> is an interface, while <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> is a concrete implementation.) The following are the major differences:</p> 
<ul> 
 <li><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code> provides <code> 
   <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
     Collection 
   </clt></code> views instead of direct support for iteration via <code> 
   <clt fqn=""java.util.Enumeration"" api=""Enumeration"" kind=""class"">
     Enumeration 
   </clt></code> objects. <code> 
   <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
     Collection 
   </clt></code> views greatly enhance the expressiveness of the interface, as discussed later in this section.</li> 
 <li><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code> allows you to iterate over keys, values, or key-value pairs; <code> 
   <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
     Hashtable 
   </clt></code> does not provide the third option.</li> 
 <li><code> 
   <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
     Map 
   </clt></code> provides a safe way to remove entries in the midst of iteration; <code> 
   <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
     Hashtable 
   </clt></code> did not.</li> 
</ul> 
<p>Finally, <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> fixes a minor deficiency in the <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> interface. <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> has a method called <code>contains</code>, which returns <code>true</code> if the <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> contains a given <i>value</i>. Given its name, you'd expect this method to return <code>true</code> if the <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code> contained a given <i>key</i>, because the key is the primary access mechanism for a <code> 
  <clt fqn=""java.util.Hashtable"" api=""Hashtable"" kind=""class"">
    Hashtable 
  </clt></code>. The <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code> interface eliminates this source of confusion by renaming the method <code>containsValue</code>. Also, this improves the interface's consistency ? <code>containsValue</code> parallels <code>containsKey</code>.</p>","Collection","java.util.Collection","class",FALSE
