20,"org.apache.commons.math3.distribution.AbstractIntegerDistribution",TRUE
21,"org.apache.commons.math3.distribution.IntegerDistribution",FALSE
21,"org.apache.commons.math3.distribution.AbstractIntegerDistribution",FALSE
22,"org.apache.commons.math3.exception.MathIllegalArgumentException",FALSE
22,"org.apache.commons.math3.exception.MathIllegalStateException",FALSE
22,"org.apache.commons.math3.exception.MathArithmeticException",FALSE
22,"org.apache.commons.math3.exception.MathUnsupportedOperationException",FALSE
23,"org.apache.commons.math3.exception.util.ExceptionContext",TRUE
23,"org.apache.commons.math3.exception.util.ExceptionContextProvider",FALSE
24,"org.apache.commons.math3.filter.KalmanFilter",TRUE
24,"org.apache.commons.math3.filter.ProcessModel",TRUE
24,"org.apache.commons.math3.filter.MeasurementModel",TRUE
25,"org.apache.commons.math3.fraction.Fraction",TRUE
25,"org.apache.commons.math3.fraction.BigFraction",TRUE
26,"org.apache.commons.math3.fraction.Fraction",TRUE
26,"org.apache.commons.math3.fraction.FractionFormat",TRUE
27,"org.apache.commons.math3.genetics.GeneticAlgorithm",TRUE
27,"org.apache.commons.math3.genetics.StoppingCondition",FALSE
27,"org.apache.commons.math3.genetics.SelectionPolicy",FALSE
27,"org.apache.commons.math3.genetics.MutationPolicy",FALSE
27,"org.apache.commons.math3.genetics.Fitness",FALSE
27,"org.apache.commons.math3.genetics.CrossoverPolicy",FALSE
28,"org.apache.commons.math3.genetics.GeneticAlgorithm",TRUE
28,"org.apache.commons.math3.genetics.OnePointCrossover",TRUE
28,"org.apache.commons.math3.genetics.RandomKeyMutation",TRUE
28,"org.apache.commons.math3.genetics.TournamentSelection",TRUE
28,"org.apache.commons.math3.genetics.StoppingCondition",FALSE
28,"org.apache.commons.math3.genetics.FixedGenerationCount",FALSE
29,"org.apache.commons.math3.geometry.euclidean.oned.Interval",TRUE
29,"org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet",TRUE
29,"org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet",TRUE
30,"org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet",TRUE
30,"org.apache.commons.math3.geometry.euclidean.threed.Vector3D",TRUE
31,"org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormat",FALSE
31,"org.apache.commons.math3.geometry.euclidean.threed.Rotation",TRUE
32,"org.apache.commons.math3.geometry.euclidean.threed.Rotation",TRUE
33,"org.apache.commons.math3.geometry.Space",FALSE
34,"org.apache.commons.math3.linear.RealMatrix",TRUE
34,"org.apache.commons.math3.linear.Array2DRowRealMatrix",FALSE
34,"org.apache.commons.math3.linear.BlockRealMatrix",FALSE
34,"org.apache.commons.math3.linear.SparseRealMatrix",FALSE
35,"org.apache.commons.math3.linear.RealVector",TRUE
35,"org.apache.commons.math3.linear.RealVectorFormat",FALSE
36,"org.apache.commons.math3.linear.DecompositionSolver",TRUE
36,"org.apache.commons.math3.linear.RealMatrix",FALSE
36,"org.apache.commons.math3.linear.RealVector",FALSE
37,"org.apache.commons.math3.linear.RealVector",FALSE
38,"org.apache.commons.math3.linear.DecompositionSolver",TRUE
39,"org.apache.commons.math3.linear.EigenDecomposition",TRUE
39,"org.apache.commons.math3.linear.SingularValueDecomposition",TRUE
40,"org.apache.commons.math3.complex.Complex",FALSE
40,"org.apache.commons.math3.fraction.Fraction",FALSE
40,"org.apache.commons.math3.fraction.BigFraction",FALSE
40,"org.apache.commons.math3.util.BigReal",FALSE
